,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,pos,neg,neutral,pos_neg_ratio,tweet_pos,tweet_neg,tweet_neutral,tweet_pos_neg_ratio
35,Star Wars: Episode I - The Phantom Menace,1999,PG,2h 16min,Action; Adventure; Fantasy; ,19 May 1999 (USA),6.5,708990,3843,https://www.imdb.com/title/tt0120915/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.501975243613379,0.4864366605214643,0.0115880958651567,1.0319436924742826,0.6695652173913044,0.2608695652173913,0.06956521739130435,2.566666666666667
36,Iron Man 2,2010,PG-13,2h 4min,Action; Adventure; Sci-Fi; ,7 May 2010 (USA),7.0,701922,881,https://www.imdb.com/title/tt1228705/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5618615209988649,0.4267877412031782,0.0113507377979568,1.3164893617021276,0.7929634641407307,0.17185385656292287,0.035182679296346414,4.6141732283464565
37,Star Wars: Episode III - Revenge of the Sith,2005,PG-13,2h 20min,Action; Adventure; Fantasy; ,19 May 2005 (USA),7.5,690205,3553,https://www.imdb.com/title/tt0121766/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6778372289495916,0.3125880033793298,0.0095747676710785,2.1684684684684683,0.8540145985401459,0.1386861313868613,0.0072992700729927005,6.157894736842105
38,The Revenant,2015,R,2h 36min,Action; Adventure; Drama; ,8 January 2016 (USA),8.0,678829,1594,https://www.imdb.com/title/tt1663202/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7181933842239185,0.2735368956743002,0.0082697201017811,2.625581395348837,0.6783004552352049,0.27617602427921095,0.04552352048558422,2.456043956043956
39,Man of Steel,2013,PG-13,2h 23min,Action; Adventure; Sci-Fi; ,14 June 2013 (USA),7.0,675229,2747,https://www.imdb.com/title/tt0770828/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7054969057153259,0.2835820895522388,0.0109210047324353,2.4878048780487805,0.7265135699373695,0.22338204592901878,0.05010438413361169,3.2523364485981308
40,Blade Runner,1982,R,1h 57min,Action; Sci-Fi; Thriller; ,25 June 1982 (USA),8.1,673121,1541,https://www.imdb.com/title/tt0083658/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7891963109354414,0.2055335968379446,0.0052700922266139,3.83974358974359,0.8740740740740741,0.07407407407407407,0.05185185185185185,11.8
41,Indiana Jones and the Last Crusade,1989,PG-13,2h 7min,Action; Adventure; ,24 May 1989 (USA),8.2,672206,567,https://www.imdb.com/title/tt0097576/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604735883424408,0.3752276867030965,0.0200364298724954,1.6116504854368932,0.8960396039603961,0.0891089108910891,0.01485148514851485,10.055555555555555
42,Spider-Man,2002,PG-13,2h 1min,Action; Adventure; Sci-Fi; ,3 May 2002 (USA),7.3,671751,2124,https://www.imdb.com/title/tt0145487/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5956542276806802,0.3925366084081247,0.011809163911195,1.5174488567990374,0.7821576763485477,0.1908713692946058,0.026970954356846474,4.0978260869565215
43,I Am Legend,2007,PG-13,1h 41min,Action; Adventure; Drama; ,14 December 2007 (USA),7.2,670748,1543,https://www.imdb.com/title/tt0480249/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4202334630350194,0.5700389105058365,0.0097276264591439,0.7372013651877133,0.7326388888888888,0.22569444444444445,0.041666666666666664,3.246153846153846
44,Kill Bill: Vol. 2,2004,R,2h 17min,Action; Crime; Thriller; ,16 April 2004 (USA),8.0,663568,1022,https://www.imdb.com/title/tt0378194/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6232876712328768,0.363013698630137,0.0136986301369863,1.7169811320754718,0.8,0.1565217391304348,0.043478260869565216,5.111111111111111
45,X-Men: Days of Future Past,2014,PG-13,2h 12min,Action; Adventure; Sci-Fi; ,23 May 2014 (USA),8.0,647269,821,https://www.imdb.com/title/tt1877832/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8056234718826406,0.1821515892420538,0.0122249388753056,4.422818791946309,0.896969696969697,0.06060606060606061,0.04242424242424243,14.8
46,How to Train Your Dragon,2010,PG,1h 38min,Animation; Action; Adventure; ,26 March 2010 (USA),8.1,647266,626,https://www.imdb.com/title/tt0892769/reviews/_ajax?ref_=undefined&paginationKey=,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867862969004894,0.1288743882544861,0.0032626427406199,6.734177215189874,0.775974025974026,0.16233766233766234,0.06168831168831169,4.78
47,Pirates of the Caribbean: Dead Man's Chest,2006,PG-13,2h 31min,Action; Adventure; Fantasy; ,7 July 2006 (USA),7.3,641045,1889,https://www.imdb.com/title/tt0383574/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4666313559322034,0.5169491525423728,0.0164194915254237,0.9026639344262296,0.44642857142857145,0.5178571428571429,0.03571428571428571,0.8620689655172413
48,The Incredibles,2004,PG,1h 55min,Animation; Action; Adventure; ,5 November 2004 (USA),8.0,638952,946,https://www.imdb.com/title/tt0317705/reviews/_ajax?ref_=undefined&paginationKey=,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8183760683760684,0.1762820512820513,0.0053418803418803,4.642424242424243,0.7618453865336658,0.18204488778054864,0.05610972568578554,4.184931506849315
49,Captain America: Civil War,2016,PG-13,2h 27min,Action; Adventure; Sci-Fi; ,6 May 2016 (USA),7.8,638731,1410,https://www.imdb.com/title/tt3498820/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6716845878136201,0.3146953405017921,0.0136200716845878,2.134396355353075,0.8904109589041096,0.08767123287671233,0.021917808219178082,10.15625
50,Aliens,1986,R,2h 17min,Action; Adventure; Sci-Fi; ,18 July 1986 (USA),8.3,635164,1280,https://www.imdb.com/title/tt0090605/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7800161160354553,0.2087026591458501,0.0112812248186946,3.7374517374517375,0.6220338983050847,0.3559322033898305,0.022033898305084745,1.7476190476190476
51,X-Men: First Class,2011,PG-13,2h 11min,Action; Adventure; Sci-Fi; ,3 June 2011 (USA),7.7,634147,767,https://www.imdb.com/title/tt1270798/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7545691906005222,0.2389033942558746,0.0065274151436031,3.158469945355191,0.8293838862559242,0.12796208530805686,0.04265402843601896,6.481481481481482
52,District 9,2009,R,1h 52min,Action; Sci-Fi; Thriller; ,14 August 2009 (USA),7.9,627696,1375,https://www.imdb.com/title/tt1136608/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5277777777777778,0.4649122807017544,0.0073099415204678,1.1352201257861636,0.554945054945055,0.3956043956043956,0.04945054945054945,1.4027777777777777
53,Star Wars: Episode II - Attack of the Clones,2002,PG,2h 22min,Action; Adventure; Fantasy; ,16 May 2002 (USA),6.5,621911,3652,https://www.imdb.com/title/tt0121765/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5531739488870568,0.4363836218741412,0.0104424292388018,1.267632241813602,0.8607594936708861,0.08860759493670886,0.05063291139240506,9.714285714285714
54,Logan,2017,R,2h 17min,Action; Drama; Sci-Fi; ,3 March 2017 (USA),8.1,621174,1559,https://www.imdb.com/title/tt3315342/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6784083496412263,0.3098499673842139,0.0117416829745596,2.1894736842105265,0.6655011655011654,0.28321678321678323,0.05128205128205128,2.3497942386831276
55,Skyfall,2012,PG-13,2h 23min,Action; Adventure; Thriller; ,9 November 2012 (USA),7.7,617644,1587,https://www.imdb.com/title/tt1074638/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5958385876418664,0.3940731399747793,0.0100882723833543,1.512,0.7521613832853026,0.18155619596541786,0.06628242074927954,4.142857142857143
56,Batman v Superman: Dawn of Justice,2016,PG-13,2h 31min,Action; Adventure; Sci-Fi; ,25 March 2016 (USA),6.4,608225,3696,https://www.imdb.com/title/tt2975590/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6033549783549783,0.3882575757575757,0.0083874458874458,1.5540069686411149,0.8976377952755905,0.08661417322834646,0.015748031496062992,10.363636363636363
57,The Hunger Games: Catching Fire,2013,PG-13,2h 26min,Action; Adventure; Mystery; ,22 November 2013 (USA),7.5,600099,720,https://www.imdb.com/title/tt1951264/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5069444444444444,0.4819444444444444,0.0111111111111111,1.0518731988472625,0.888,0.08,0.032,11.1
58,The Bourne Ultimatum,2007,PG-13,1h 55min,Action; Mystery; Thriller; ,3 August 2007 (USA),8.0,595431,882,https://www.imdb.com/title/tt0440963/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5499425947187141,0.4420206659012629,0.0080367393800229,1.2441558441558442,0.8055555555555556,0.1388888888888889,0.05555555555555555,5.8
59,Black Panther,2018,PG-13,2h 14min,Action; Adventure; Sci-Fi; ,16 February 2018 (USA),7.3,587388,3190,https://www.imdb.com/title/tt1825683/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.515987460815047,0.4746081504702194,0.0094043887147335,1.0871862615587846,0.7247311827956989,0.24946236559139784,0.025806451612903226,2.9051724137931036
60,Transformers,2007,PG-13,2h 24min,Action; Adventure; Sci-Fi; ,3 July 2007 (USA),7.0,586895,1869,https://www.imdb.com/title/tt0418279/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3445692883895131,0.6495452113429642,0.0058855002675227,0.5304777594728172,0.6446280991735537,0.3239669421487603,0.03140495867768595,1.989795918367347
61,World War Z,2013,PG-13,1h 56min,Action; Adventure; Horror; ,21 June 2013 (USA),7.0,586801,1125,https://www.imdb.com/title/tt0816711/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3395555555555555,0.6453333333333333,0.0151111111111111,0.5261707988980716,0.6775956284153005,0.2972677595628415,0.025136612021857924,2.2794117647058822
62,Pirates of the Caribbean: At World's End,2007,PG-13,2h 49min,Action; Adventure; Fantasy; ,25 May 2007 (USA),7.1,582275,1290,https://www.imdb.com/title/tt0449088/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4147286821705426,0.575968992248062,0.0093023255813953,0.7200538358008075,0.6226415094339622,0.33962264150943394,0.03773584905660377,1.8333333333333333
63,Suicide Squad,2016,PG-13,2h 3min,Action; Adventure; Fantasy; ,5 August 2016 (USA),6.0,581986,2253,https://www.imdb.com/title/tt1386697/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2840656901908566,0.7052818464269862,0.0106524633821571,0.4027690371302706,0.6794520547945205,0.2958904109589041,0.024657534246575342,2.2962962962962963
